Experiment:, LINEAR
Start date:, Friday, December 15, 2023
Start time:, 2:37:35 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
380.6663, -1.995612, -1.563933e-06, , -0.0005083437, 1, 6
381.333, -1.985672, -1.561283e-06, , -0.0005093845, 1, 6
381.9996, -1.975731, -1.559257e-06, , -0.000510424, 1, 6
382.6663, -1.965791, -1.557074e-06, , -0.000511462, 1, 6
383.333, -1.955851, -1.555048e-06, , -0.0005124988, 1, 6
383.9996, -1.945753, -1.552399e-06, , -0.0005135337, 1, 6
384.6663, -1.93597, -1.551152e-06, , -0.0005145678, 1, 6
385.3329, -1.92603, -1.549437e-06, , -0.0005156008, 1, 6
385.9996, -1.915774, -1.547099e-06, , -0.0005166322, 1, 6
386.6663, -1.905676, -1.545073e-06, , -0.0005176622, 1, 6
387.3329, -1.895736, -1.543514e-06, , -0.0005186912, 1, 6
387.9996, -1.885795, -1.541488e-06, , -0.0005197189, 1, 6
388.6663, -1.875855, -1.539462e-06, , -0.0005207452, 1, 6
389.3329, -1.865757, -1.53728e-06, , -0.00052177, 1, 6
389.9996, -1.855817, -1.535253e-06, , -0.0005227935, 1, 6
390.6663, -1.845876, -1.533071e-06, , -0.0005238156, 1, 6
391.3329, -1.835621, -1.531045e-06, , -0.0005248362, 1, 6
391.9996, -1.82568, -1.528707e-06, , -0.0005258554, 1, 6
392.6663, -1.81574, -1.526525e-06, , -0.0005268731, 1, 6
393.3329, -1.805642, -1.524187e-06, , -0.0005278892, 1, 6
393.9996, -1.795702, -1.522317e-06, , -0.0005289041, 1, 6
394.6663, -1.784972, -1.520134e-06, , -0.0005299175, 1, 6
395.3329, -1.774716, -1.517952e-06, , -0.0005309295, 1, 6
395.9996, -1.764618, -1.515303e-06, , -0.0005319397, 1, 6
396.6663, -1.75452, -1.513432e-06, , -0.0005329486, 1, 6
397.3329, -1.744422, -1.511718e-06, , -0.0005339565, 1, 6
397.9996, -1.73464, -1.509691e-06, , -0.0005349629, 1, 6
398.6663, -1.724857, -1.507042e-06, , -0.0005359676, 1, 6
399.3329, -1.714759, -1.505327e-06, , -0.0005369711, 1, 6
399.9996, -1.704819, -1.502833e-06, , -0.000537973, 1, 6
400.6663, -1.694721, -1.500963e-06, , -0.0005389737, 1, 6
401.3329, -1.68478, -1.498469e-06, , -0.0005399727, 1, 6
401.9996, -1.674682, -1.496755e-06, , -0.0005409705, 1, 6
402.6663, -1.664742, -1.494572e-06, , -0.0005419669, 1, 6
403.3329, -1.654802, -1.492546e-06, , -0.0005429619, 1, 6
403.9996, -1.644861, -1.490364e-06, , -0.0005439555, 1, 6
404.6663, -1.634763, -1.488182e-06, , -0.0005449476, 1, 6
405.3329, -1.624665, -1.485844e-06, , -0.0005459382, 1, 6
405.9996, -1.614567, -1.483974e-06, , -0.0005469274, 1, 6
406.6663, -1.604469, -1.482103e-06, , -0.0005479155, 1, 6
407.3329, -1.594529, -1.479454e-06, , -0.0005489019, 1, 6
407.9996, -1.584588, -1.477115e-06, , -0.0005498866, 1, 6
408.6663, -1.574648, -1.475089e-06, , -0.00055087, 1, 6
409.3329, -1.564708, -1.472595e-06, , -0.0005518517, 1, 6
409.9996, -1.55461, -1.470725e-06, , -0.0005528322, 1, 6
410.6663, -1.544669, -1.468387e-06, , -0.0005538111, 1, 6
411.3329, -1.534571, -1.466517e-06, , -0.0005547888, 1, 6
411.9996, -1.524631, -1.464023e-06, , -0.0005557648, 1, 6
412.6663, -1.514848, -1.461841e-06, , -0.0005567393, 1, 6
413.3329, -1.505066, -1.459814e-06, , -0.0005577126, 1, 6
413.9996, -1.49481, -1.457632e-06, , -0.0005586843, 1, 6
414.6663, -1.48487, -1.455138e-06, , -0.0005596544, 1, 6
415.3329, -1.474772, -1.4528e-06, , -0.000560623, 1, 6
415.9996, -1.464358, -1.450618e-06, , -0.00056159, 1, 6
416.6663, -1.453786, -1.44828e-06, , -0.0005625556, 1, 6
417.3329, -1.443846, -1.445942e-06, , -0.0005635195, 1, 6
417.9996, -1.433748, -1.443916e-06, , -0.0005644821, 1, 6
418.6662, -1.423808, -1.44189e-06, , -0.0005654434, 1, 6
419.3329, -1.41371, -1.439708e-06, , -0.0005664031, 1, 6
419.9996, -1.403927, -1.437681e-06, , -0.0005673617, 1, 6
420.6662, -1.393829, -1.43472e-06, , -0.0005683181, 1, 6
421.3329, -1.384204, -1.432694e-06, , -0.0005692733, 1, 6
421.9996, -1.373949, -1.430512e-06, , -0.0005702269, 1, 6
422.6662, -1.364166, -1.428174e-06, , -0.000571179, 1, 6
423.3329, -1.354068, -1.42568e-06, , -0.0005721295, 1, 6
423.9996, -1.344128, -1.423186e-06, , -0.0005730783, 1, 6
424.6662, -1.33403, -1.420536e-06, , -0.0005740253, 1, 6
425.3329, -1.324089, -1.418354e-06, , -0.0005749709, 1, 6
425.9996, -1.313991, -1.415704e-06, , -0.0005759147, 1, 6
426.6662, -1.304051, -1.413834e-06, , -0.0005768572, 1, 6
427.3329, -1.293953, -1.41134e-06, , -0.0005777981, 1, 6
427.9996, -1.28417, -1.408846e-06, , -0.0005787374, 1, 6
428.6662, -1.273914, -1.406664e-06, , -0.0005796751, 1, 6
429.3329, -1.263974, -1.403859e-06, , -0.000580611, 1, 6
429.9996, -1.253876, -1.401521e-06, , -0.0005815453, 1, 6
430.6662, -1.243936, -1.399183e-06, , -0.0005824781, 1, 6
431.3329, -1.233838, -1.396845e-06, , -0.0005834094, 1, 6
431.9996, -1.224055, -1.394507e-06, , -0.000584339, 1, 6
432.6662, -1.213799, -1.392013e-06, , -0.000585267, 1, 6
433.3329, -1.204017, -1.390298e-06, , -0.0005861939, 1, 6
433.9996, -1.193761, -1.387649e-06, , -0.000587119, 1, 6
434.6662, -1.183978, -1.384999e-06, , -0.0005880424, 1, 6
435.3329, -1.17388, -1.382505e-06, , -0.000588964, 1, 6
435.9996, -1.16394, -1.380011e-06, , -0.000589884, 1, 6
436.6662, -1.153842, -1.377517e-06, , -0.0005908023, 1, 6
437.3329, -1.143586, -1.375335e-06, , -0.0005917193, 1, 6
437.9996, -1.133014, -1.372841e-06, , -0.0005926345, 1, 6
438.6662, -1.123074, -1.370036e-06, , -0.0005935478, 1, 6
439.3329, -1.113134, -1.367542e-06, , -0.0005944595, 1, 6
439.9996, -1.103351, -1.365048e-06, , -0.0005953696, 1, 6
440.6662, -1.093253, -1.36271e-06, , -0.0005962781, 1, 6
441.3329, -1.083313, -1.359905e-06, , -0.0005971846, 1, 6
441.9996, -1.073215, -1.357722e-06, , -0.0005980898, 1, 6
442.6662, -1.063432, -1.35554e-06, , -0.0005989935, 1, 6
443.3329, -1.053177, -1.352579e-06, , -0.0005998952, 1, 6
443.9996, -1.043236, -1.350397e-06, , -0.0006007955, 1, 6
444.6662, -1.033138, -1.347903e-06, , -0.000601694, 1, 6
445.3329, -1.023355, -1.345253e-06, , -0.0006025909, 1, 6
445.9996, -1.0131, -1.342915e-06, , -0.0006034862, 1, 6
446.6662, -1.003159, -1.34011e-06, , -0.0006043796, 1, 6
447.3329, -0.9930613, -1.337304e-06, , -0.0006052711, 1, 6
447.9996, -0.9832788, -1.334499e-06, , -0.0006061608, 1, 6
448.6662, -0.9730229, -1.332005e-06, , -0.0006070488, 1, 6
449.3329, -0.9633981, -1.329511e-06, , -0.0006079351, 1, 6
449.9996, -0.9533001, -1.326861e-06, , -0.0006088197, 1, 6
450.6662, -0.9433598, -1.324523e-06, , -0.0006097027, 1, 6
451.3329, -0.9331039, -1.321873e-06, , -0.000610584, 1, 6
451.9995, -0.9233214, -1.318756e-06, , -0.0006114632, 1, 6
452.6662, -0.9133811, -1.315795e-06, , -0.0006123403, 1, 6
453.3329, -0.9035985, -1.313768e-06, , -0.0006132162, 1, 6
453.9995, -0.8935004, -1.310963e-06, , -0.0006140901, 1, 6
454.6662, -0.8835601, -1.308469e-06, , -0.0006149625, 1, 6
455.3329, -0.873462, -1.305507e-06, , -0.0006158328, 1, 6
455.9995, -0.8635218, -1.302858e-06, , -0.0006167014, 1, 6
456.6662, -0.8534237, -1.300052e-06, , -0.0006175681, 1, 6
457.3329, -0.8436412, -1.297247e-06, , -0.0006184329, 1, 6
457.9995, -0.8333853, -1.294441e-06, , -0.0006192959, 1, 6
458.6662, -0.822656, -1.29148e-06, , -0.0006201568, 1, 6
459.3329, -0.8127158, -1.28883e-06, , -0.0006210161, 1, 6
459.9995, -0.8026177, -1.285869e-06, , -0.0006218733, 1, 6
460.6662, -0.7926773, -1.283063e-06, , -0.0006227287, 1, 6
461.3329, -0.7825792, -1.280101e-06, , -0.0006235821, 1, 6
461.9995, -0.7724811, -1.27714e-06, , -0.0006244335, 1, 6
462.6662, -0.7626987, -1.274646e-06, , -0.0006252833, 1, 6
463.3329, -0.7526006, -1.271996e-06, , -0.0006261313, 1, 6
463.9995, -0.7426603, -1.268723e-06, , -0.0006269771, 1, 6
464.6662, -0.7325622, -1.266073e-06, , -0.0006278211, 1, 6
465.3329, -0.7227796, -1.263112e-06, , -0.0006286632, 1, 6
465.9995, -0.7126815, -1.260307e-06, , -0.0006295034, 1, 6
466.6662, -0.702899, -1.257501e-06, , -0.0006303418, 1, 6
467.3329, -0.6929588, -1.254072e-06, , -0.0006311778, 1, 6
467.9995, -0.6827028, -1.251266e-06, , -0.000632012, 1, 6
468.6662, -0.6727626, -1.248305e-06, , -0.0006328442, 1, 6
469.3329, -0.6628222, -1.245188e-06, , -0.0006336743, 1, 6
469.9995, -0.6525664, -1.24207e-06, , -0.0006345023, 1, 6
470.6662, -0.6424683, -1.238953e-06, , -0.0006353283, 1, 6
471.3329, -0.6326858, -1.235836e-06, , -0.0006361522, 1, 6
471.9995, -0.6227455, -1.232874e-06, , -0.0006369741, 1, 6
472.6662, -0.6124896, -1.229757e-06, , -0.000637794, 1, 6
473.3329, -0.6025493, -1.226639e-06, , -0.0006386117, 1, 6
473.9995, -0.5924512, -1.223522e-06, , -0.0006394274, 1, 6
474.6662, -0.5825109, -1.220093e-06, , -0.0006402408, 1, 6
475.3329, -0.5725706, -1.217132e-06, , -0.0006410522, 1, 6
475.9995, -0.5629458, -1.213859e-06, , -0.0006418615, 1, 6
476.6662, -0.55269, -1.210741e-06, , -0.0006426686, 1, 6
477.3329, -0.5427497, -1.207468e-06, , -0.0006434736, 1, 6
477.9995, -0.5326516, -1.204195e-06, , -0.0006442764, 1, 6
478.6662, -0.5227113, -1.200922e-06, , -0.000645077, 1, 6
479.3329, -0.5126132, -1.197493e-06, , -0.0006458753, 1, 6
479.9995, -0.5017262, -1.194064e-06, , -0.0006466713, 1, 6
480.6662, -0.4917859, -1.19079e-06, , -0.0006474652, 1, 6
481.3329, -0.4816878, -1.187361e-06, , -0.0006482568, 1, 6
481.9995, -0.4717475, -1.184244e-06, , -0.0006490463, 1, 6
482.6662, -0.4616494, -1.180503e-06, , -0.0006498333, 1, 6
483.3329, -0.4517091, -1.176763e-06, , -0.0006506178, 1, 6
483.9995, -0.4417688, -1.173645e-06, , -0.0006514002, 1, 6
484.6662, -0.4318285, -1.170216e-06, , -0.0006521803, 1, 6
485.3328, -0.4218882, -1.166631e-06, , -0.0006529581, 1, 6
485.9995, -0.4117901, -1.163202e-06, , -0.0006537336, 1, 6
486.6662, -0.4015342, -1.159617e-06, , -0.0006545067, 1, 6
487.3328, -0.3917517, -1.155877e-06, , -0.0006552772, 1, 6
487.9995, -0.3816536, -1.152292e-06, , -0.0006560454, 1, 6
488.6662, -0.3718711, -1.148707e-06, , -0.0006568112, 1, 6
489.3328, -0.361773, -1.145122e-06, , -0.0006575747, 1, 6
489.9995, -0.3519905, -1.141537e-06, , -0.0006583357, 1, 6
490.6662, -0.3417346, -1.13764e-06, , -0.0006590941, 1, 6
491.3328, -0.3319521, -1.1339e-06, , -0.00065985, 1, 6
491.9995, -0.321854, -1.130003e-06, , -0.0006606034, 1, 6
492.6662, -0.3117559, -1.126262e-06, , -0.0006613542, 1, 6
493.3328, -0.3019734, -1.122366e-06, , -0.0006621025, 1, 6
493.9995, -0.2918753, -1.118625e-06, , -0.0006628482, 1, 6
494.6662, -0.2817772, -1.114728e-06, , -0.0006635914, 1, 6
495.3328, -0.2718369, -1.110831e-06, , -0.0006643319, 1, 6
495.9995, -0.2617388, -1.106935e-06, , -0.0006650698, 1, 6
496.6662, -0.2519563, -1.102882e-06, , -0.0006658051, 1, 6
497.3328, -0.2383881, -1.106467e-06, , -0.0006665428, 2, 6
497.9995, -0.230867, -1.094777e-06, , -0.0006672726, 2, 6
498.6662, -0.2208072, -1.090569e-06, , -0.0006679997, 2, 6
499.3328, -0.2106056, -1.086049e-06, , -0.0006687237, 2, 6
499.9995, -0.2005774, -1.081996e-06, , -0.000669445, 2, 6
500.6662, -0.1905177, -1.077632e-06, , -0.0006701634, 2, 6
501.3328, -0.1805683, -1.073112e-06, , -0.0006708789, 2, 6
501.9995, -0.1704298, -1.068436e-06, , -0.0006715911, 2, 6
502.6662, -0.1606065, -1.063448e-06, , -0.0006723001, 2, 6
503.3328, -0.1506887, -1.058461e-06, , -0.0006730058, 2, 6
503.9995, -0.1406447, -1.052694e-06, , -0.0006737075, 2, 6
504.6662, -0.130585, -1.046303e-06, , -0.0006744051, 2, 6
505.3328, -0.1206672, -1.038822e-06, , -0.0006750976, 2, 6
505.9995, -0.1105444, -1.030093e-06, , -0.0006757844, 2, 6
506.6662, -0.1006896, -1.019338e-06, , -0.0006764639, 2, 6
