Experiment:, SLEW-RATE-VARIATION
Start date:, Friday, December 15, 2023
Start time:, 3:14:47 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
380.6667, -2.002554, -1.570011e-06, , -0.000510485, 1, 6
381.3333, -1.992772, -1.568453e-06, , -0.0005115307, 1, 6
382, -1.982674, -1.566115e-06, , -0.0005125747, 1, 6
382.6667, -1.972891, -1.563621e-06, , -0.0005136172, 1, 6
383.3333, -1.962793, -1.562218e-06, , -0.0005146586, 1, 6
384, -1.953011, -1.560036e-06, , -0.0005156987, 1, 6
384.6667, -1.942755, -1.557854e-06, , -0.0005167372, 1, 6
385.3333, -1.932972, -1.555672e-06, , -0.0005177744, 1, 6
386, -1.922874, -1.553645e-06, , -0.0005188101, 1, 6
386.6667, -1.912934, -1.551775e-06, , -0.0005198446, 1, 6
387.3333, -1.902836, -1.550061e-06, , -0.000520878, 1, 6
388, -1.892895, -1.547723e-06, , -0.0005219099, 1, 6
388.6667, -1.882797, -1.545696e-06, , -0.0005229403, 1, 6
389.3333, -1.872857, -1.543514e-06, , -0.0005239693, 1, 6
390, -1.862601, -1.54102e-06, , -0.0005249967, 1, 6
390.6667, -1.852819, -1.53915e-06, , -0.0005260227, 1, 6
391.3333, -1.842563, -1.537124e-06, , -0.0005270475, 1, 6
392, -1.83278, -1.534318e-06, , -0.0005280704, 1, 6
392.6667, -1.822682, -1.532604e-06, , -0.0005290921, 1, 6
393.3333, -1.812584, -1.530422e-06, , -0.0005301124, 1, 6
394, -1.802644, -1.528395e-06, , -0.0005311313, 1, 6
394.6667, -1.792704, -1.526057e-06, , -0.0005321487, 1, 6
395.3333, -1.781659, -1.523875e-06, , -0.0005331646, 1, 6
396, -1.771719, -1.521849e-06, , -0.0005341792, 1, 6
396.6667, -1.761936, -1.520134e-06, , -0.0005351926, 1, 6
397.3333, -1.751996, -1.51764e-06, , -0.0005362043, 1, 6
398, -1.74174, -1.51577e-06, , -0.0005372149, 1, 6
398.6666, -1.7318, -1.513744e-06, , -0.000538224, 1, 6
399.3333, -1.721701, -1.512029e-06, , -0.000539232, 1, 6
400, -1.711919, -1.510159e-06, , -0.0005402388, 1, 6
400.6666, -1.701821, -1.507665e-06, , -0.0005412439, 1, 6
401.3333, -1.691881, -1.505015e-06, , -0.0005422473, 1, 6
402, -1.682098, -1.503145e-06, , -0.0005432494, 1, 6
402.6666, -1.672, -1.501275e-06, , -0.0005442502, 1, 6
403.3333, -1.661902, -1.498625e-06, , -0.0005452493, 1, 6
404, -1.652119, -1.496599e-06, , -0.000546247, 1, 6
404.6666, -1.641863, -1.494572e-06, , -0.0005472434, 1, 6
405.3333, -1.631923, -1.492702e-06, , -0.0005482385, 1, 6
406, -1.621825, -1.49052e-06, , -0.0005492322, 1, 6
406.6666, -1.612042, -1.488338e-06, , -0.0005502244, 1, 6
407.3333, -1.601944, -1.485844e-06, , -0.000551215, 1, 6
408, -1.592004, -1.48335e-06, , -0.0005522039, 1, 6
408.6666, -1.581906, -1.481012e-06, , -0.0005531912, 1, 6
409.3333, -1.572123, -1.47883e-06, , -0.0005541771, 1, 6
410, -1.561868, -1.476492e-06, , -0.0005551614, 1, 6
410.6666, -1.551927, -1.474466e-06, , -0.0005561444, 1, 6
411.3333, -1.541829, -1.47244e-06, , -0.0005571261, 1, 6
412, -1.531731, -1.469946e-06, , -0.000558106, 1, 6
412.6666, -1.521791, -1.467608e-06, , -0.0005590844, 1, 6
413.3333, -1.511851, -1.465893e-06, , -0.0005600617, 1, 6
414, -1.502068, -1.463088e-06, , -0.000561037, 1, 6
414.6666, -1.492128, -1.46075e-06, , -0.0005620109, 1, 6
415.3333, -1.48203, -1.458723e-06, , -0.0005629834, 1, 6
416, -1.472089, -1.456074e-06, , -0.0005639541, 1, 6
416.6666, -1.461045, -1.45358e-06, , -0.0005649232, 1, 6
417.3333, -1.450789, -1.451709e-06, , -0.000565891, 1, 6
418, -1.440848, -1.449839e-06, , -0.0005668575, 1, 6
418.6666, -1.43075, -1.447501e-06, , -0.0005678225, 1, 6
419.3333, -1.421126, -1.445319e-06, , -0.0005687861, 1, 6
420, -1.41087, -1.443137e-06, , -0.0005697482, 1, 6
420.6666, -1.400771, -1.441422e-06, , -0.0005707091, 1, 6
421.3333, -1.390674, -1.438617e-06, , -0.0005716681, 1, 6
422, -1.380891, -1.435967e-06, , -0.0005726255, 1, 6
422.6666, -1.370793, -1.434252e-06, , -0.0005735817, 1, 6
423.3333, -1.36101, -1.431759e-06, , -0.0005745362, 1, 6
424, -1.350754, -1.429421e-06, , -0.0005754891, 1, 6
424.6666, -1.340972, -1.427083e-06, , -0.0005764405, 1, 6
425.3333, -1.330874, -1.424901e-06, , -0.0005773904, 1, 6
426, -1.320776, -1.422095e-06, , -0.0005783385, 1, 6
426.6666, -1.310835, -1.419445e-06, , -0.0005792848, 1, 6
427.3333, -1.301053, -1.417575e-06, , -0.0005802299, 1, 6
428, -1.291113, -1.415237e-06, , -0.0005811733, 1, 6
428.6666, -1.280857, -1.412587e-06, , -0.000582115, 1, 6
429.3333, -1.270759, -1.410717e-06, , -0.0005830555, 1, 6
430, -1.260976, -1.408067e-06, , -0.0005839942, 1, 6
430.6666, -1.250878, -1.405729e-06, , -0.0005849314, 1, 6
431.3333, -1.240938, -1.403235e-06, , -0.0005858669, 1, 6
431.9999, -1.231155, -1.401209e-06, , -0.000586801, 1, 6
432.6666, -1.221215, -1.398871e-06, , -0.0005877336, 1, 6
433.3333, -1.210959, -1.396065e-06, , -0.0005886643, 1, 6
433.9999, -1.201019, -1.393572e-06, , -0.0005895934, 1, 6
434.6666, -1.190921, -1.391234e-06, , -0.0005905209, 1, 6
435.3333, -1.18098, -1.389051e-06, , -0.0005914469, 1, 6
435.9999, -1.170882, -1.386402e-06, , -0.0005923712, 1, 6
436.6666, -1.160942, -1.383908e-06, , -0.0005932937, 1, 6
437.3333, -1.151002, -1.381102e-06, , -0.0005942145, 1, 6
437.9999, -1.140272, -1.37892e-06, , -0.0005951338, 1, 6
438.6666, -1.130017, -1.375803e-06, , -0.0005960509, 1, 6
439.3333, -1.120076, -1.373465e-06, , -0.0005969666, 1, 6
439.9999, -1.110136, -1.371127e-06, , -0.0005978807, 1, 6
440.6666, -1.100511, -1.368321e-06, , -0.0005987929, 1, 6
441.3333, -1.090255, -1.365983e-06, , -0.0005997035, 1, 6
441.9999, -1.080315, -1.363645e-06, , -0.0006006127, 1, 6
442.6666, -1.070217, -1.360528e-06, , -0.0006015197, 1, 6
443.3333, -1.060277, -1.358034e-06, , -0.000602425, 1, 6
443.9999, -1.050179, -1.355852e-06, , -0.0006033289, 1, 6
444.6666, -1.040238, -1.353047e-06, , -0.000604231, 1, 6
445.3333, -1.030298, -1.350553e-06, , -0.0006051313, 1, 6
445.9999, -1.0202, -1.348371e-06, , -0.0006060302, 1, 6
446.6666, -1.01026, -1.345565e-06, , -0.0006069273, 1, 6
447.3333, -1.000319, -1.343071e-06, , -0.0006078227, 1, 6
447.9999, -0.9900634, -1.340577e-06, , -0.0006087164, 1, 6
448.6666, -0.9802809, -1.338083e-06, , -0.0006096084, 1, 6
449.3333, -0.9700251, -1.335434e-06, , -0.0006104987, 1, 6
449.9999, -0.9604003, -1.332784e-06, , -0.0006113873, 1, 6
450.6666, -0.9503022, -1.330134e-06, , -0.000612274, 1, 6
451.3333, -0.9403619, -1.327485e-06, , -0.000613159, 1, 6
451.9999, -0.9304216, -1.324991e-06, , -0.0006140423, 1, 6
452.6666, -0.9203235, -1.322341e-06, , -0.0006149238, 1, 6
453.3333, -0.9103832, -1.319535e-06, , -0.0006158035, 1, 6
453.9999, -0.9006007, -1.31673e-06, , -0.0006166814, 1, 6
454.6666, -0.8905026, -1.31408e-06, , -0.0006175574, 1, 6
455.3333, -0.8807201, -1.311119e-06, , -0.0006184315, 1, 6
455.9999, -0.8704642, -1.308469e-06, , -0.0006193038, 1, 6
456.6666, -0.8605239, -1.305507e-06, , -0.0006201742, 1, 6
457.3333, -0.8505836, -1.302858e-06, , -0.0006210427, 1, 6
457.9999, -0.8408011, -1.300052e-06, , -0.0006219094, 1, 6
458.6666, -0.8302296, -1.296935e-06, , -0.0006227741, 1, 6
459.3333, -0.8196582, -1.294285e-06, , -0.0006236369, 1, 6
459.9999, -0.8097179, -1.291791e-06, , -0.0006244981, 1, 6
460.6666, -0.7996198, -1.28883e-06, , -0.0006253573, 1, 6
461.3333, -0.7895217, -1.285869e-06, , -0.0006262145, 1, 6
461.9999, -0.7795814, -1.283063e-06, , -0.0006270699, 1, 6
462.6666, -0.7696411, -1.280413e-06, , -0.0006279235, 1, 6
463.3333, -0.7597008, -1.277608e-06, , -0.0006287753, 1, 6
463.9999, -0.7497605, -1.27449e-06, , -0.0006296249, 1, 6
464.6666, -0.7398202, -1.271529e-06, , -0.0006304726, 1, 6
465.3332, -0.7295643, -1.268723e-06, , -0.0006313184, 1, 6
465.9999, -0.7197818, -1.26545e-06, , -0.0006321621, 1, 6
466.6666, -0.7096837, -1.262489e-06, , -0.0006330037, 1, 6
467.3332, -0.6997434, -1.259839e-06, , -0.0006338436, 1, 6
467.9999, -0.6898031, -1.256722e-06, , -0.0006346814, 1, 6
468.6666, -0.6798628, -1.253604e-06, , -0.0006355172, 1, 6
469.3332, -0.6697647, -1.250643e-06, , -0.0006363509, 1, 6
469.9999, -0.6599821, -1.247214e-06, , -0.0006371824, 1, 6
470.6666, -0.6495685, -1.244252e-06, , -0.0006380119, 1, 6
471.3332, -0.639786, -1.241135e-06, , -0.0006388393, 1, 6
471.9999, -0.6296879, -1.238018e-06, , -0.0006396646, 1, 6
472.6666, -0.6199054, -1.2349e-06, , -0.0006404879, 1, 6
473.3332, -0.6098073, -1.232095e-06, , -0.0006413093, 1, 6
473.9999, -0.5997092, -1.22851e-06, , -0.0006421283, 1, 6
474.6666, -0.5896111, -1.225393e-06, , -0.0006429453, 1, 6
475.3332, -0.5796708, -1.222431e-06, , -0.0006437602, 1, 6
475.9999, -0.5695727, -1.219314e-06, , -0.0006445731, 1, 6
476.6666, -0.5597902, -1.216041e-06, , -0.0006453838, 1, 6
477.3332, -0.5496921, -1.212768e-06, , -0.0006461923, 1, 6
477.9999, -0.5397518, -1.209494e-06, , -0.0006469986, 1, 6
478.6666, -0.5296537, -1.206377e-06, , -0.0006478029, 1, 6
479.3332, -0.5200289, -1.202948e-06, , -0.0006486048, 1, 6
479.9999, -0.5094575, -1.199675e-06, , -0.0006494046, 1, 6
480.6666, -0.4987283, -1.196246e-06, , -0.0006502021, 1, 6
481.3332, -0.488788, -1.19344e-06, , -0.0006509977, 1, 6
481.9999, -0.4790055, -1.190011e-06, , -0.0006517911, 1, 6
482.6666, -0.4690652, -1.186115e-06, , -0.0006525818, 1, 6
483.3332, -0.4589671, -1.183153e-06, , -0.0006533706, 1, 6
483.9999, -0.4490268, -1.179568e-06, , -0.000654157, 1, 6
484.6666, -0.4390865, -1.175983e-06, , -0.000654941, 1, 6
485.3332, -0.4291462, -1.17271e-06, , -0.0006557227, 1, 6
485.9999, -0.4188903, -1.169125e-06, , -0.0006565022, 1, 6
486.6666, -0.4087922, -1.165696e-06, , -0.0006572793, 1, 6
487.3332, -0.3988519, -1.162111e-06, , -0.0006580541, 1, 6
487.9999, -0.3887538, -1.158838e-06, , -0.0006588266, 1, 6
488.6666, -0.3788135, -1.154941e-06, , -0.0006595966, 1, 6
489.3332, -0.3688732, -1.151512e-06, , -0.0006603642, 1, 6
489.9999, -0.3589329, -1.147927e-06, , -0.0006611295, 1, 6
490.6666, -0.348677, -1.144031e-06, , -0.0006618922, 1, 6
491.3332, -0.3390523, -1.14029e-06, , -0.0006626524, 1, 6
491.9999, -0.3289542, -1.136549e-06, , -0.0006634101, 1, 6
492.6666, -0.3190139, -1.132653e-06, , -0.0006641652, 1, 6
493.3332, -0.3089158, -1.128912e-06, , -0.0006649178, 1, 6
493.9999, -0.2991333, -1.125171e-06, , -0.0006656679, 1, 6
494.6666, -0.2890352, -1.120963e-06, , -0.0006664153, 1, 6
495.3332, -0.2792527, -1.11691e-06, , -0.0006671599, 1, 6
495.9999, -0.2691546, -1.113169e-06, , -0.0006679019, 1, 6
496.6666, -0.2593721, -1.109273e-06, , -0.0006686415, 1, 6
497.3332, -0.2491162, -1.10522e-06, , -0.0006693783, 1, 6
497.9999, -0.238057, -1.100856e-06, , -0.0006701122, 2, 6
498.6665, -0.2280446, -1.096804e-06, , -0.0006708434, 2, 6
499.3332, -0.217906, -1.092751e-06, , -0.0006715719, 2, 6
499.9999, -0.2077517, -1.088387e-06, , -0.0006722975, 2, 6
500.6665, -0.1976919, -1.083867e-06, , -0.00067302, 2, 6
501.3332, -0.1877741, -1.079658e-06, , -0.0006737398, 2, 6
501.9999, -0.1776355, -1.074982e-06, , -0.0006744565, 2, 6
502.6665, -0.167765, -1.070306e-06, , -0.00067517, 2, 6
503.3332, -0.1577526, -1.065319e-06, , -0.0006758802, 2, 6
503.9999, -0.1477086, -1.059863e-06, , -0.0006765868, 2, 6
504.6665, -0.1377593, -1.054096e-06, , -0.0006772896, 2, 6
505.3332, -0.1276365, -1.047394e-06, , -0.0006779878, 2, 6
505.9999, -0.1175294, -1.039133e-06, , -0.0006786805, 2, 6
506.6665, -0.1073436, -1.029937e-06, , -0.0006793672, 2, 6
507.3332, -0.09752036, -1.018247e-06, , -0.000680046, 2, 6
