Experiment:, SLEW-RATE-VARIATION_LINEAR
Start date:, Friday, December 15, 2023
Start time:, 3:24:39 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
2, -1.993245, -1.568764e-06, , -3.137529e-06, 1, 6
4, -1.983305, -1.566426e-06, , -6.270382e-06, 1, 6
6, -1.973365, -1.565335e-06, , -9.401052e-06, 1, 6
8, -1.963267, -1.562686e-06, , -1.252642e-05, 1, 6
10, -1.953326, -1.560192e-06, , -1.564681e-05, 1, 6
12, -1.943228, -1.558477e-06, , -1.876376e-05, 1, 6
14, -1.933446, -1.556451e-06, , -2.187667e-05, 1, 6
16, -1.923032, -1.553801e-06, , -2.498427e-05, 1, 6
18, -1.913249, -1.551775e-06, , -2.808782e-05, 1, 6
20, -1.902994, -1.549749e-06, , -3.118732e-05, 1, 6
22, -1.893053, -1.548034e-06, , -3.428338e-05, 1, 6
24, -1.883113, -1.545229e-06, , -3.737384e-05, 1, 6
26, -1.873173, -1.543982e-06, , -4.04618e-05, 1, 6
28, -1.863075, -1.541176e-06, , -4.354416e-05, 1, 6
30, -1.853134, -1.539306e-06, , -4.662277e-05, 1, 6
32, -1.843194, -1.536968e-06, , -4.96967e-05, 1, 6
34, -1.833254, -1.53463e-06, , -5.276596e-05, 1, 6
36, -1.823156, -1.532604e-06, , -5.583117e-05, 1, 6
38, -1.813373, -1.531045e-06, , -5.889326e-05, 1, 6
40, -1.802959, -1.528707e-06, , -6.195068e-05, 1, 6
42, -1.793177, -1.526057e-06, , -6.500279e-05, 1, 6
44, -1.781974, -1.52481e-06, , -6.805241e-05, 1, 6
46, -1.772034, -1.522472e-06, , -7.109735e-05, 1, 6
48, -1.762252, -1.520446e-06, , -7.413825e-05, 1, 6
50, -1.752311, -1.518576e-06, , -7.71754e-05, 1, 6
52, -1.742213, -1.516549e-06, , -8.02085e-05, 1, 6
54, -1.732115, -1.513276e-06, , -8.323505e-05, 1, 6
56, -1.722333, -1.511718e-06, , -8.625849e-05, 1, 6
58, -1.712077, -1.509691e-06, , -8.927787e-05, 1, 6
60, -1.701979, -1.508289e-06, , -9.229445e-05, 1, 6
62, -1.692038, -1.505327e-06, , -9.53051e-05, 1, 6
64, -1.682098, -1.504548e-06, , -9.831419e-05, 1, 6
66, -1.672158, -1.501742e-06, , -0.0001013177, 1, 6
68, -1.662217, -1.499872e-06, , -0.0001043174, 1, 6
70, -1.652277, -1.497378e-06, , -0.0001073122, 1, 6
72, -1.642337, -1.495819e-06, , -0.0001103038, 1, 6
74, -1.632239, -1.492546e-06, , -0.0001132889, 1, 6
76, -1.621983, -1.490364e-06, , -0.0001162696, 1, 6
78, -1.6122, -1.488494e-06, , -0.0001192466, 1, 6
80, -1.60226, -1.486935e-06, , -0.0001222205, 1, 6
82, -1.592162, -1.483974e-06, , -0.0001251884, 1, 6
84, -1.582222, -1.48148e-06, , -0.0001281514, 1, 6
86, -1.572281, -1.479142e-06, , -0.0001311097, 1, 6
88, -1.562183, -1.477427e-06, , -0.0001340645, 1, 6
90, -1.552401, -1.475089e-06, , -0.0001370147, 1, 6
92, -1.542145, -1.473063e-06, , -0.0001399608, 1, 6
94, -1.532362, -1.471193e-06, , -0.0001429032, 1, 6
96, -1.522264, -1.468543e-06, , -0.0001458403, 1, 6
98, -1.512482, -1.466361e-06, , -0.000148773, 1, 6
100, -1.502541, -1.464179e-06, , -0.0001517014, 1, 6
102, -1.492601, -1.461373e-06, , -0.0001546241, 1, 6
104, -1.482345, -1.459659e-06, , -0.0001575435, 1, 6
106, -1.472563, -1.457321e-06, , -0.0001604581, 1, 6
108, -1.461518, -1.454827e-06, , -0.0001633678, 1, 6
110, -1.451262, -1.453112e-06, , -0.000166274, 1, 6
112, -1.44148, -1.451398e-06, , -0.0001691768, 1, 6
114, -1.431381, -1.44828e-06, , -0.0001720733, 1, 6
116, -1.421441, -1.445942e-06, , -0.0001749652, 1, 6
118, -1.411501, -1.443604e-06, , -0.0001778524, 1, 6
120, -1.401561, -1.441266e-06, , -0.000180735, 1, 6
122, -1.391462, -1.438617e-06, , -0.0001836122, 1, 6
124, -1.38168, -1.436435e-06, , -0.0001864851, 1, 6
126, -1.371582, -1.434252e-06, , -0.0001893536, 1, 6
128, -1.361484, -1.43207e-06, , -0.0001922177, 1, 6
130, -1.351228, -1.429109e-06, , -0.0001950759, 1, 6
132, -1.341445, -1.426927e-06, , -0.0001979298, 1, 6
134, -1.331347, -1.424121e-06, , -0.000200778, 1, 6
136, -1.321407, -1.422251e-06, , -0.0002036225, 1, 6
138, -1.311151, -1.420225e-06, , -0.000206463, 1, 6
140, -1.301369, -1.417419e-06, , -0.0002092978, 1, 6
142, -1.291428, -1.414613e-06, , -0.000212127, 1, 6
144, -1.281646, -1.41212e-06, , -0.0002149513, 1, 6
146, -1.27139, -1.410249e-06, , -0.0002177718, 1, 6
148, -1.26145, -1.407444e-06, , -0.0002205867, 1, 6
150, -1.251351, -1.405106e-06, , -0.0002233969, 1, 6
152, -1.241411, -1.402612e-06, , -0.0002262021, 1, 6
154, -1.231313, -1.400274e-06, , -0.0002290026, 1, 6
156, -1.221373, -1.397936e-06, , -0.0002317985, 1, 6
158, -1.211275, -1.395754e-06, , -0.00023459, 1, 6
160, -1.201492, -1.393883e-06, , -0.0002373778, 1, 6
162, -1.191236, -1.391701e-06, , -0.0002401612, 1, 6
164, -1.181454, -1.389363e-06, , -0.0002429399, 1, 6
166, -1.171356, -1.387025e-06, , -0.000245714, 1, 6
168, -1.161573, -1.384687e-06, , -0.0002484834, 1, 6
170, -1.151317, -1.381726e-06, , -0.0002512468, 1, 6
172, -1.140588, -1.379855e-06, , -0.0002540065, 1, 6
174, -1.13049, -1.377206e-06, , -0.0002567609, 1, 6
176, -1.12055, -1.374244e-06, , -0.0002595094, 1, 6
178, -1.110767, -1.37253e-06, , -0.0002622545, 1, 6
180, -1.100985, -1.370036e-06, , -0.0002649945, 1, 6
182, -1.090571, -1.367074e-06, , -0.0002677287, 1, 6
184, -1.080788, -1.364892e-06, , -0.0002704585, 1, 6
186, -1.070848, -1.362087e-06, , -0.0002731826, 1, 6
188, -1.060908, -1.359749e-06, , -0.0002759021, 1, 6
190, -1.05081, -1.357411e-06, , -0.000278617, 1, 6
192, -1.040712, -1.355073e-06, , -0.0002813271, 1, 6
194, -1.030456, -1.351955e-06, , -0.000284031, 1, 6
196, -1.020515, -1.349617e-06, , -0.0002867303, 1, 6
198, -1.010575, -1.347124e-06, , -0.0002894245, 1, 6
200, -1.000793, -1.34463e-06, , -0.0002921137, 1, 6
202, -0.9906946, -1.341045e-06, , -0.0002947958, 1, 6
204, -0.980912, -1.339019e-06, , -0.0002974739, 1, 6
206, -0.9706562, -1.336681e-06, , -0.0003001473, 1, 6
208, -0.9607159, -1.333875e-06, , -0.000302815, 1, 6
210, -0.9506178, -1.331381e-06, , -0.0003054778, 1, 6
212, -0.9406775, -1.328732e-06, , -0.0003081352, 1, 6
214, -0.9307372, -1.32577e-06, , -0.0003107868, 1, 6
216, -0.9207968, -1.323276e-06, , -0.0003134333, 1, 6
218, -0.9110143, -1.320315e-06, , -0.0003160739, 1, 6
220, -0.9010741, -1.317665e-06, , -0.0003187093, 1, 6
222, -0.890976, -1.315015e-06, , -0.0003213393, 1, 6
224, -0.8810356, -1.312521e-06, , -0.0003239643, 1, 6
226, -0.8709375, -1.30956e-06, , -0.0003265835, 1, 6
228, -0.8613128, -1.306754e-06, , -0.000329197, 1, 6
230, -0.8510569, -1.303949e-06, , -0.0003318049, 1, 6
232, -0.8414322, -1.301143e-06, , -0.0003344072, 1, 6
234, -0.8311763, -1.298494e-06, , -0.0003370042, 1, 6
236, -0.8202894, -1.295688e-06, , -0.0003395955, 1, 6
238, -0.8101913, -1.29335e-06, , -0.0003421822, 1, 6
240, -0.7999353, -1.290233e-06, , -0.0003447627, 1, 6
242, -0.7899951, -1.286804e-06, , -0.0003473363, 1, 6
244, -0.7802125, -1.284466e-06, , -0.0003499052, 1, 6
246, -0.7701144, -1.28166e-06, , -0.0003524685, 1, 6
248, -0.7603319, -1.278543e-06, , -0.0003550256, 1, 6
250, -0.7502338, -1.275581e-06, , -0.0003575768, 1, 6
252, -0.7402936, -1.272308e-06, , -0.0003601214, 1, 6
254, -0.7301955, -1.269503e-06, , -0.0003626604, 1, 6
256, -0.7200974, -1.266697e-06, , -0.0003651938, 1, 6
258, -0.710157, -1.264047e-06, , -0.0003677219, 1, 6
260, -0.7000589, -1.26093e-06, , -0.0003702438, 1, 6
262, -0.6901187, -1.257501e-06, , -0.0003727588, 1, 6
264, -0.6803362, -1.255163e-06, , -0.0003752691, 1, 6
266, -0.6703959, -1.25189e-06, , -0.0003777729, 1, 6
268, -0.6604556, -1.248461e-06, , -0.0003802698, 1, 6
270, -0.6503575, -1.245967e-06, , -0.0003827617, 1, 6
272, -0.6404172, -1.24285e-06, , -0.0003852474, 1, 6
274, -0.6301612, -1.239421e-06, , -0.0003877263, 1, 6
276, -0.620221, -1.236459e-06, , -0.0003901992, 1, 6
278, -0.6102806, -1.233498e-06, , -0.0003926662, 1, 6
280, -0.6003404, -1.230224e-06, , -0.0003951266, 1, 6
282, -0.5902423, -1.226951e-06, , -0.0003975805, 1, 6
284, -0.5803019, -1.223678e-06, , -0.0004000279, 1, 6
286, -0.5702038, -1.220249e-06, , -0.0004024684, 1, 6
288, -0.5604213, -1.216976e-06, , -0.0004049024, 1, 6
290, -0.5501655, -1.214014e-06, , -0.0004073304, 1, 6
292, -0.540383, -1.210897e-06, , -0.0004097522, 1, 6
294, -0.5302849, -1.207312e-06, , -0.0004121668, 1, 6
296, -0.5203446, -1.204507e-06, , -0.0004145758, 1, 6
298, -0.5104042, -1.201233e-06, , -0.0004169783, 1, 6
300, -0.499675, -1.19796e-06, , -0.0004193742, 1, 6
302, -0.4895769, -1.194687e-06, , -0.0004217636, 1, 6
304, -0.4794788, -1.191102e-06, , -0.0004241458, 1, 6
306, -0.4695385, -1.187517e-06, , -0.0004265208, 1, 6
308, -0.4594404, -1.184556e-06, , -0.0004288899, 1, 6
310, -0.4495001, -1.181283e-06, , -0.0004312525, 1, 6
312, -0.4395598, -1.177542e-06, , -0.0004336076, 1, 6
314, -0.4294617, -1.173957e-06, , -0.0004359555, 1, 6
316, -0.4195214, -1.170372e-06, , -0.0004382962, 1, 6
318, -0.4095811, -1.167099e-06, , -0.0004406304, 1, 6
320, -0.3994831, -1.163514e-06, , -0.0004429574, 1, 6
322, -0.3895427, -1.159929e-06, , -0.0004452773, 1, 6
324, -0.3792869, -1.156188e-06, , -0.0004475897, 1, 6
326, -0.3696621, -1.152759e-06, , -0.0004498952, 1, 6
328, -0.359564, -1.149018e-06, , -0.0004521933, 1, 6
330, -0.3497815, -1.14481e-06, , -0.0004544829, 1, 6
332, -0.3398412, -1.141537e-06, , -0.0004567659, 1, 6
334, -0.3295853, -1.13764e-06, , -0.0004590412, 1, 6
336, -0.319645, -1.133588e-06, , -0.0004613084, 1, 6
338, -0.3097047, -1.130159e-06, , -0.0004635687, 1, 6
340, -0.2996066, -1.126106e-06, , -0.0004658209, 1, 6
342, -0.2896663, -1.122366e-06, , -0.0004680656, 1, 6
344, -0.2795683, -1.118469e-06, , -0.0004703026, 1, 6
346, -0.2697857, -1.11426e-06, , -0.0004725311, 1, 6
348, -0.2596877, -1.110364e-06, , -0.0004747518, 1, 6
350, -0.2495896, -1.106311e-06, , -0.0004769645, 1, 6
352, -0.2383723, -1.102259e-06, , -0.000479169, 2, 6
354, -0.2282338, -1.09805e-06, , -0.0004813651, 2, 6
356, -0.2185052, -1.093842e-06, , -0.0004835528, 2, 6
358, -0.208272, -1.08979e-06, , -0.0004857323, 2, 6
360, -0.1981965, -1.085425e-06, , -0.0004879032, 2, 6
362, -0.1880422, -1.080749e-06, , -0.0004900647, 2, 6
364, -0.1780297, -1.076073e-06, , -0.0004922168, 2, 6
366, -0.1681119, -1.071242e-06, , -0.0004943594, 2, 6
368, -0.1580522, -1.066254e-06, , -0.0004964918, 2, 6
370, -0.1481817, -1.060954e-06, , -0.0004986138, 2, 6
372, -0.1381377, -1.055032e-06, , -0.0005007238, 2, 6
374, -0.1282987, -1.048797e-06, , -0.0005028214, 2, 6
376, -0.1181601, -1.040692e-06, , -0.0005049028, 2, 6
378, -0.1080216, -1.03134e-06, , -0.0005069654, 2, 6
380, -0.09816683, -1.020118e-06, , -0.0005090057, 2, 6
